Time,Count,Voltage V1,Voltage V2,Voltage V3,Voltage V4,Voltage V5,Voltage V6,Voltage V7,Voltage V8,Force 1,Force 2,Force 3,Force 4,Force 5,Force 6
62175218.0,1263,0.0,-0.000375,-0.000188,-0.000188,0.0,0.000187,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
62272784.0,1264,0.0,-0.000187,0.0,0.0,-0.000187,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
62321538.0,1266,0.0,-0.0,0.0,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62418994.0,1267,0.0,-0.0,0.0,0.0,-0.000187,0.000187,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
62467722.0,1269,0.000187,-0.000187,0.0,-0.000188,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62565244.0,1270,0.0,-0.0,-0.000188,0.0,0.0,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
62614008.0,1272,0.0,-0.0,0.0,-0.000188,0.0,0.000187,0.000187,0.000375,0.0,0.0,0.0,0.0,0.0,0.0
62711516.0,1273,0.000187,-0.000187,0.0,-0.000188,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62711516.0,1274,0.000187,-0.000187,0.0,-0.000188,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62809034.0,1275,-0.000187,-0.000187,0.0,-0.000188,-0.000187,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62857797.0,1277,0.0,-0.0,0.000187,-0.000188,0.000187,0.000187,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62955312.0,1278,0.0,-0.000187,0.0,-0.000188,0.0,0.000187,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62955312.0,1279,0.0,-0.000187,0.0,-0.000188,0.0,0.000187,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63052830.0,1280,0.0,-0.000187,0.0,-0.000188,0.0,0.000187,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63101582.0,1282,0.0,-0.000187,0.0,0.0,-0.000187,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63199120.0,1283,0.000187,-0.000187,0.0,-0.000188,0.0,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63247896.0,1284,0.000187,-0.000187,0.0,-0.000188,0.0,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63296674.0,1285,0.0,-0.0,0.0,0.0,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63345400.0,1287,0.0,-0.000187,0.0,-0.000188,-0.000187,0.000187,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63442955.0,1288,0.0,-0.000187,0.0,-0.000188,0.0,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63491698.0,1289,0.0,-0.000187,0.0,-0.000188,0.0,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63540445.0,1290,0.0,-0.000187,-0.000188,0.0,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63589180.0,1292,0.0,-0.0,0.0,-0.000188,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63686630.0,1293,0.0,-0.000187,0.000187,-0.000188,-0.000187,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63735425.0,1295,-0.000187,-0.000375,0.0,-0.000188,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63832945.0,1296,0.0,-0.0,-0.000188,0.0,0.0,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63832945.0,1297,0.0,-0.0,-0.000188,0.0,0.0,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63930455.0,1298,0.0,-0.0,0.0,-0.000188,0.000187,0.000187,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
63979201.0,1300,0.0,-0.000187,0.0,-0.000188,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64076674.0,1301,0.0,-0.0,0.0,0.0,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64125373.0,1303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
64222877.0,1304,0.000187,-0.0,-0.000188,-0.000188,0.0,0.000187,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
64271654.0,1306,0.0,-0.000187,0.0,0.0,-0.000187,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
64369165.0,1307,-0.000187,-0.000187,0.000187,0.0,-0.000187,0.000187,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
64417963.0,1309,0.0,-0.000187,0.0,0.0,-0.000187,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
