Time,Count,Voltage V1,Voltage V2,Voltage V3,Voltage V4,Voltage V5,Voltage V6,Voltage V7,Voltage V8,Force 1,Force 2,Force 3,Force 4,Force 5,Force 6
424823907.0,8689,0.0,-0.000187,0.000375,-0.000375,0.0,0.000375,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424872733.0,8690,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000188,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
424921592.0,8693,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000375,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425068171.0,8694,-0.000188,-0.000187,0.000375,-0.000187,0.0,0.000375,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425116983.0,8695,-0.000188,-0.000187,0.000375,-0.000187,0.0,0.000375,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425165868.0,8696,-0.000375,-0.000187,0.000375,-0.000375,0.000187,0.000188,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425214687.0,8699,0.0,-0.000187,0.000375,-0.000187,0.000187,0.000188,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425361290.0,8700,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.0,0.000187,-0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425361290.0,8701,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.0,0.000187,-0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425459026.0,8702,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000188,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425507868.0,8704,-0.000188,-0.000187,0.000375,-0.000375,0.000187,0.000188,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425605603.0,8705,-0.000375,-0.000187,0.000563,-0.000375,0.0,0.000375,0.000187,0.000375,0.0,0.0,0.0,0.0,0.0,0.0
425605603.0,8706,-0.000375,-0.000187,0.000563,-0.000375,0.0,0.000375,0.000187,0.000375,0.0,0.0,0.0,0.0,0.0,0.0
425703335.0,8707,-0.000188,-0.000187,0.000187,-0.000375,0.0,0.000188,0.000563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425752192.0,8709,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000375,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425849898.0,8710,-0.000375,-0.000187,0.000375,-0.000187,0.0,0.000188,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425898775.0,8711,-0.000375,-0.000187,0.000375,-0.000187,0.0,0.000188,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
425947635.0,8712,0.0,-0.000375,0.000375,-0.000187,0.000187,0.0,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
