Time,Count,Voltage V1,Voltage V2,Voltage V3,Voltage V4,Voltage V5,Voltage V6,Voltage V7,Voltage V8,Force 1,Force 2,Force 3,Force 4,Force 5,Force 6
257892460.0,5266,0.00075,-0.002812,0.00225,-0.006562,0.000563,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257892460.0,5268,0.00075,-0.002812,0.00225,-0.006562,0.000563,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257990181.0,5269,0.00075,-0.002812,0.002438,-0.00675,0.00075,0.001125,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258039069.0,5271,0.000938,-0.002812,0.002438,-0.006562,0.00075,0.001312,0.003187,-0.000187,0.0,0.0,0.0,0.0,0.0,0.0
258136759.0,5272,0.00075,-0.003,0.002438,-0.00675,0.000563,0.0015,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258185602.0,5273,0.00075,-0.003,0.002438,-0.00675,0.000563,0.0015,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258234462.0,5274,0.00075,-0.003,0.002438,-0.006562,0.00075,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258283323.0,5276,0.000938,-0.002812,0.002438,-0.00675,0.00075,0.001125,0.003,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
258380906.0,5277,0.000938,-0.002812,0.002438,-0.006562,0.00075,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258429752.0,5278,0.000938,-0.002812,0.002438,-0.006562,0.00075,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258478598.0,5279,0.00075,-0.002812,0.002438,-0.006562,0.000938,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258527441.0,5281,0.00075,-0.002625,0.002438,-0.006562,0.00075,0.0015,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258625156.0,5282,0.000938,-0.002812,0.002438,-0.00675,0.00075,0.001312,0.003187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
258674034.0,5283,0.00075,-0.002812,0.002438,-0.006562,0.00075,0.001312,0.003187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
258722733.0,5284,0.000938,-0.002812,0.002438,-0.006562,0.000563,0.001312,0.003187,-0.000187,0.0,0.0,0.0,0.0,0.0,0.0
258771612.0,5285,0.000563,-0.002812,0.002438,-0.006562,0.000563,0.001312,0.003,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
258771612.0,5286,0.000563,-0.002812,0.002438,-0.006562,0.000563,0.001312,0.003,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
258869291.0,5287,0.000938,-0.002812,0.002438,-0.00675,0.00075,0.0015,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258918153.0,5289,0.00075,-0.002812,0.002438,-0.006562,0.00075,0.001312,0.003187,-0.000187,0.0,0.0,0.0,0.0,0.0,0.0
259015886.0,5290,0.00075,-0.002625,0.002438,-0.00675,0.00075,0.001312,0.003187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
259064744.0,5291,0.00075,-0.002625,0.002438,-0.00675,0.00075,0.001312,0.003187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
259113608.0,5292,0.00075,-0.003,0.002438,-0.006562,0.00075,0.0015,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259162464.0,5294,0.00075,-0.002812,0.00225,-0.006375,0.000563,0.0015,0.003187,-0.000187,0.0,0.0,0.0,0.0,0.0,0.0
259260186.0,5295,0.000938,-0.003,0.002438,-0.006562,0.000563,0.0015,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259309061.0,5296,0.000938,-0.002812,0.002438,-0.006562,0.000938,0.001312,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259357897.0,5297,0.00075,-0.002812,0.00225,-0.006562,0.00075,0.0015,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259406750.0,5299,0.00075,-0.002812,0.002062,-0.006562,0.00075,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259504461.0,5300,0.00075,-0.003,0.002438,-0.006562,0.000938,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259553323.0,5301,0.00075,-0.003,0.002438,-0.006562,0.000938,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259602026.0,5302,0.00075,-0.002812,0.00225,-0.006562,0.000563,0.001312,0.003187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
259650907.0,5304,0.00075,-0.002812,0.00225,-0.006562,0.000563,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259748639.0,5305,0.00075,-0.002812,0.00225,-0.006562,0.00075,0.001312,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259797500.0,5306,0.000938,-0.002812,0.002438,-0.006562,0.00075,0.001312,0.003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
