Time,Count,Voltage V1,Voltage V2,Voltage V3,Voltage V4,Voltage V5,Voltage V6,Voltage V7,Voltage V8,Force 1,Force 2,Force 3,Force 4,Force 5,Force 6
377264355,7710,-0.008437,-0.001312,0.012937,-0.009562,-0.000563,0.001875,0.0045,0.000563,0,0,0,0,0,0
377264355,7711,-0.008437,-0.001312,0.012937,-0.009562,-0.000563,0.001875,0.0045,0.000563,0,0,0,0,0,0
377362142,7712,-0.009375,-0.002625,0.014063,-0.00825,-0.000375,0.001875,0.0045,0.00075,0,0,0,0,0,0
377411037,7714,-0.010687,-0.002812,0.015375,-0.007875,-0.000375,0.001875,0.004313,0.000563,0,0,0,0,0,0
377508814,7715,-0.01125,-0.002625,0.015937,-0.00825,-0.000375,0.001687,0.004125,0.000563,0,0,0,0,0,0
377508814,7716,-0.01125,-0.002625,0.015937,-0.00825,-0.000375,0.001687,0.004125,0.000563,0,0,0,0,0,0
377606536,7717,-0.011625,-0.002062,0.016125,-0.008812,-0.000938,0.001125,0.003937,0.000375,0,0,0,0,0,0
377655399,7719,-0.009562,-0.001687,0.01425,-0.009,-0.00075,0.001312,0.004125,0.000563,0,0,0,0,0,0
377753183,7720,-0.009,-0.002062,0.013875,-0.008625,-0.000375,0.001875,0.004313,0.000937,0,0,0,0,0,0
377802071,7721,-0.009,-0.002062,0.013875,-0.008625,-0.000375,0.001875,0.004313,0.000937,0,0,0,0,0,0
377850962,7722,-0.009562,-0.001312,0.014438,-0.009,-0.000375,0.001687,0.0045,0.00075,0,0,0,0,0,0
377899842,7724,-0.010312,-0.001687,0.015375,-0.009375,-0.000187,0.001875,0.0045,0.001125,0,0,0,0,0,0
377997612,7725,-0.011062,-0.001875,0.015937,-0.008812,-0.000187,0.002063,0.004687,0.001125,0,0,0,0,0,0
378046495,7726,-0.012,-0.001875,0.01725,-0.008812,-0.000375,0.001875,0.004687,0.000937,0,0,0,0,0,0
378095371,7727,-0.011625,-0.001312,0.016688,-0.009562,-0.000563,0.0015,0.0045,0.000937,0,0,0,0,0,0
378144266,7729,-0.012562,-0.001125,0.017812,-0.00975,-0.00075,0.001687,0.0045,0.000563,0,0,0,0,0,0
378241892,7730,-0.013875,-0.001875,0.01875,-0.009,-0.000563,0.001687,0.0045,0.000563,0,0,0,0,0,0
378290776,7732,-0.012937,-0.001687,0.018375,-0.009,-0.000375,0.001875,0.004875,0.000937,0,0,0,0,0,0
378388543,7733,-0.012375,-0.0015,0.01725,-0.009187,-0.000375,0.001875,0.004687,0.000937,0,0,0,0,0,0
378437431,7735,-0.011625,-0.0015,0.016875,-0.009187,-0.000187,0.001875,0.004687,0.000937,0,0,0,0,0,0
378535198,7736,-0.0105,-0.001687,0.015375,-0.009,-0.000187,0.002063,0.004687,0.001125,0,0,0,0,0,0
378584100,7738,-0.011437,-0.002062,0.016125,-0.008625,-0.000187,0.002063,0.004875,0.001312,0,0,0,0,0,0
378681868,7739,-0.010687,-0.001687,0.015375,-0.009,-0.000187,0.001875,0.0045,0.000937,0,0,0,0,0,0
378730771,7741,-0.01125,-0.001875,0.015937,-0.008625,-0.000375,0.001687,0.0045,0.001125,0,0,0,0,0,0
378828547,7742,-0.011437,-0.001687,0.016125,-0.009,-0.000187,0.001875,0.004687,0.000937,0,0,0,0,0,0
378877431,7744,-0.010687,-0.001687,0.015,-0.008812,-0.000187,0.001875,0.004313,0.00075,0,0,0,0,0,0
378975155,7745,-0.011062,-0.0015,0.015937,-0.009187,-0.000375,0.001687,0.0045,0.00075,0,0,0,0,0,0
379024049,7746,-0.011062,-0.001312,0.015937,-0.009187,-0.000375,0.001875,0.0045,0.000937,0,0,0,0,0,0
379072925,7747,-0.009562,-0.000937,0.013875,-0.00975,-0.000563,0.001125,0.003937,0.000563,0,0,0,0,0,0
379121820,7749,-0.009937,-0.00075,0.014625,-0.009937,-0.00075,0.001312,0.003937,0.000563,0,0,0,0,0,0
379219541,7750,-0.00825,0.000188,0.01275,-0.010875,-0.000938,0.000938,0.00375,0.000188,0,0,0,0,0,0
379268367,7752,-0.00825,0.000375,0.013125,-0.010875,-0.00075,0.001125,0.003937,0.000375,0,0,0,0,0,0
379366058,7753,-0.008625,0.000188,0.0135,-0.010875,-0.000375,0.0015,0.004125,0.00075,0,0,0,0,0,0
379414895,7755,-0.008812,0.000188,0.012937,-0.010687,-0.000375,0.001687,0.003937,0.00075,0,0,0,0,0,0
379512634,7756,-0.007312,0.000188,0.012187,-0.010875,-0.000187,0.001687,0.004125,0.00075,0,0,0,0,0,0
379561667,7757,-0.008062,-0.000187,0.012937,-0.0105,-0.000187,0.001687,0.004313,0.00075,0,0,0,0,0,0
379610777,7758,-0.008812,-0.000187,0.013687,-0.010313,-0.000187,0.001875,0.004313,0.000937,0,0,0,0,0,0
379659672,7760,-0.008812,-0.000563,0.013125,-0.010125,-0.000187,0.001687,0.003937,0.00075,0,0,0,0,0,0
379757400,7761,-0.0075,-0.003,0.012187,-0.007312,0.00075,0.002625,0.004687,0.0015,0,0,0,0,0,0
379806260,7763,-0.012562,-0.005625,0.017812,-0.0045,0.001125,0.003,0.006,0.00225,0,0,0,0,0,0
379904025,7764,-0.01575,-0.004313,0.021938,-0.006938,-0.000375,0.002063,0.005438,0.001125,0,0,0,0,0,0
379904025,7765,-0.01575,-0.004313,0.021938,-0.006938,-0.000375,0.002063,0.005438,0.001125,0,0,0,0,0,0
380001824,7766,-0.02625,-0.00075,0.032437,-0.010875,-0.002625,0.000563,0.004313,0,0,0,0,0,0,0
380050705,7768,-0.029625,0.000188,0.036,-0.012,-0.003188,0.000375,0.004313,0,0,0,0,0,0,0
380148438,7769,-0.0255,0.001875,0.034125,-0.013688,-0.00375,0.000375,0.004875,0.000188,0,0,0,0,0,0
380148438,7770,-0.0255,0.001875,0.034125,-0.013688,-0.00375,0.000375,0.004875,0.000188,0,0,0,0,0,0
380246194,7771,-0.038812,0.002438,0.049688,-0.014062,-0.004688,0.000563,0.005812,0,0,0,0,0,0,0
380295052,7772,-0.039375,0.001125,0.04725,-0.012563,-0.004688,0.000375,0.005625,0,0,0,0,0,0,0
380343916,7773,-0.04425,0.000938,0.054,-0.012563,-0.004125,0.001687,0.006938,0.00075,0,0,0,0,0,0
380392802,7774,-0.045375,-0.000563,0.055687,-0.0105,-0.003188,0.002063,0.0075,0.001125,0,0,0,0,0,0
380392802,7775,-0.045375,-0.000563,0.055687,-0.0105,-0.003188,0.002063,0.0075,0.001125,0,0,0,0,0,0
380490532,7776,-0.045,0.000375,0.05325,-0.012187,-0.002813,0.002438,0.0075,0.0015,0,0,0,0,0,0
380539410,7778,-0.039188,0.001312,0.04725,-0.013125,-0.002625,0.002063,0.007125,0.0015,0,0,0,0,0,0
380637333,7779,-0.036563,0,0.044437,-0.01125,-0.001687,0.003,0.0075,0.002063,0,0,0,0,0,0
380637333,7780,-0.036563,0,0.044437,-0.01125,-0.001687,0.003,0.0075,0.002063,0,0,0,0,0,0
380735155,7781,-0.028875,0.000188,0.036375,-0.011812,-0.001687,0.002063,0.006188,0.001312,0,0,0,0,0,0
380784215,7783,-0.023625,0,0.029812,-0.01125,-0.001313,0.00225,0.005812,0.001687,0,0,0,0,0,0
380882061,7784,-0.024375,0,0.030563,-0.011438,-0.001687,0.001875,0.005625,0.000937,0,0,0,0,0,0
380930924,7786,-0.026625,0.000563,0.033563,-0.012,-0.001687,0.001875,0.005625,0.001125,0,0,0,0,0,0
381028699,7787,-0.027562,0.000938,0.034688,-0.012187,-0.001687,0.002063,0.006,0.001312,0,0,0,0,0,0
381028699,7789,-0.022875,-0.000375,0.029062,-0.011062,-0.001313,0.001875,0.005438,0.001312,0,0,0,0,0,0
381175336,7790,-0.020812,0.000563,0.02625,-0.012,-0.001313,0.001875,0.005063,0.001125,0,0,0,0,0,0
381175336,7791,-0.020812,0.000563,0.02625,-0.012,-0.001313,0.001875,0.005063,0.001125,0,0,0,0,0,0
381273124,7792,-0.01575,0,0.020813,-0.011062,-0.000563,0.001875,0.004875,0.001125,0,0,0,0,0,0
381321998,7794,-0.015,0.001312,0.019687,-0.01275,-0.0015,0.001125,0.004125,0.000375,0,0,0,0,0,0
381419792,7795,-0.016125,0.002063,0.0225,-0.013312,-0.001687,0.001312,0.004313,0.000563,0,0,0,0,0,0
381419792,7796,-0.016125,0.002063,0.0225,-0.013312,-0.001687,0.001312,0.004313,0.000563,0,0,0,0,0,0
381517560,7797,-0.015187,0.002625,0.02025,-0.014062,-0.001875,0.001125,0.003937,0.000188,0,0,0,0,0,0
381566379,7799,-0.012375,0.001875,0.017063,-0.013312,-0.0015,0.001125,0.003937,0.000375,0,0,0,0,0,0
381664099,7800,-0.010687,0.001125,0.01575,-0.012375,-0.000938,0.0015,0.004125,0.00075,0,0,0,0,0,0
381712986,7801,-0.010687,0.001125,0.01575,-0.012375,-0.000938,0.0015,0.004125,0.00075,0,0,0,0,0,0
381761867,7802,-0.011625,0.001688,0.016875,-0.012937,-0.001313,0.000938,0.00375,0.000375,0,0,0,0,0,0
381810747,7804,-0.014062,0.001875,0.019875,-0.012937,-0.0015,0.001125,0.004125,0.000563,0,0,0,0,0,0
381908504,7805,-0.0135,0.001125,0.018937,-0.012187,-0.001125,0.0015,0.004313,0.00075,0,0,0,0,0,0
381957348,7806,-0.012562,0.000938,0.017625,-0.011812,-0.000563,0.0015,0.0045,0.000937,0,0,0,0,0,0
382006221,7807,-0.013875,0.000938,0.019313,-0.012187,-0.001125,0.0015,0.004313,0.000563,0,0,0,0,0,0
382055084,7809,-0.01275,0.001125,0.018375,-0.012187,-0.001125,0.0015,0.004125,0.000563,0,0,0,0,0,0
382152868,7810,-0.013875,0.001688,0.019313,-0.013125,-0.001313,0.001125,0.004313,0.000563,0,0,0,0,0,0
382201753,7812,-0.015,0.000938,0.02025,-0.012187,-0.001313,0.0015,0.004313,0.00075,0,0,0,0,0,0
382299542,7813,-0.015562,0.001125,0.021,-0.012563,-0.001313,0.0015,0.0045,0.000937,0,0,0,0,0,0
382348424,7814,-0.015562,0.001125,0.021,-0.012563,-0.001313,0.0015,0.0045,0.000937,0,0,0,0,0,0
382397470,7815,-0.01575,0.001125,0.021938,-0.012563,-0.0015,0.001687,0.004875,0.001125,0,0,0,0,0,0
382446361,7817,-0.020437,0.00075,0.027188,-0.012563,-0.001313,0.001875,0.005438,0.0015,0,0,0,0,0,0
382544142,7818,-0.024375,-0.000375,0.032063,-0.011625,-0.001313,0.002438,0.006562,0.002063,0,0,0,0,0,0
382593043,7819,-0.030562,0.000938,0.038812,-0.013688,-0.002813,0.001875,0.005812,0.000937,0,0,0,0,0,0
382641946,7820,-0.024562,0.000563,0.033,-0.012375,-0.001687,0.002625,0.00675,0.002063,0,0,0,0,0,0
382690830,7821,-0.029063,0.000375,0.037687,-0.01275,-0.0015,0.002813,0.006938,0.002063,0,0,0,0,0,0
382690830,7822,-0.029063,0.000375,0.037687,-0.01275,-0.0015,0.002813,0.006938,0.002063,0,0,0,0,0,0
382788589,7823,-0.030562,0.002813,0.03975,-0.015375,-0.00375,0.000938,0.005438,0.000375,0,0,0,0,0,0
382837477,7825,-0.033375,0.001875,0.042375,-0.013875,-0.003188,0.0015,0.005812,0.000563,0,0,0,0,0,0
382935219,7826,-0.030375,0.002063,0.038438,-0.014062,-0.003188,0.001687,0.005812,0.001125,0,0,0,0,0,0
382935219,7827,-0.030375,0.002063,0.038438,-0.014062,-0.003188,0.001687,0.005812,0.001125,0,0,0,0,0,0
383032975,7828,-0.032062,0.001688,0.040688,-0.013688,-0.003188,0.001312,0.005812,0.000937,0,0,0,0,0,0
383082004,7830,-0.027937,-0.000937,0.03375,-0.010875,-0.001875,0.002063,0.005625,0.001125,0,0,0,0,0,0
383179837,7831,-0.024187,-0.001312,0.031875,-0.010687,-0.001875,0.001875,0.006,0.001312,0,0,0,0,0,0
383179837,7832,-0.024187,-0.001312,0.031875,-0.010687,-0.001875,0.001875,0.006,0.001312,0,0,0,0,0,0
383277576,7833,-0.0165,-0.004687,0.020625,-0.005625,-0.000563,0.001875,0.004687,0.001312,0,0,0,0,0,0
383326480,7835,-0.003,-0.0075,0.005625,-0.00225,0.001312,0.002063,0.003937,0.001312,0,0,0,0,0,0
383424232,7836,-0.000375,-0.006562,0.003562,-0.003375,0.001125,0.002063,0.003937,0.000937,0,0,0,0,0,0
383473255,7838,-0.00225,-0.004875,0.00525,-0.004875,0.000375,0.001125,0.003,-0.000187,0,0,0,0,0,0
383570935,7839,0.000375,-0.003,0.002438,-0.006562,0.000563,0.001312,0.002812,0,0,0,0,0,0,0
383570935,7841,0.000375,-0.003,0.002438,-0.006562,0.000563,0.001312,0.002812,0,0,0,0,0,0,0
383717555,7842,0.001125,-0.003,0.002062,-0.006562,0.000563,0.001312,0.003,0,0,0,0,0,0,0
383766410,7843,0.000938,-0.002812,0.00225,-0.00675,0.000563,0.001312,0.003,0.000188,0,0,0,0,0,0
383815265,7844,0.001125,-0.003,0.002438,-0.00675,0.00075,0.001312,0.003,0,0,0,0,0,0,0
383864143,7846,0.001125,-0.002812,0.00225,-0.006562,0.00075,0.0015,0.003,0,0,0,0,0,0,0
383961737,7847,0.001125,-0.002812,0.002438,-0.00675,0.00075,0.001312,0.003187,0,0,0,0,0,0,0
384010582,7849,0.000938,-0.002625,0.002438,-0.006562,0.00075,0.0015,0.003187,0.000188,0,0,0,0,0,0
384108285,7850,0.00075,-0.002812,0.002625,-0.00675,0.00075,0.001312,0.003,0.000188,0,0,0,0,0,0
384108285,7851,0.00075,-0.002812,0.002625,-0.00675,0.00075,0.001312,0.003,0.000188,0,0,0,0,0,0
384206024,7852,0.001125,-0.002625,0.002062,-0.006938,0.00075,0.001312,0.003,0,0,0,0,0,0,0
384254869,7854,0.00075,-0.002812,0.002625,-0.006375,0.000563,0.001125,0.002812,0,0,0,0,0,0,0
384352628,7855,0.00075,-0.002625,0.002438,-0.006938,0.00075,0.001312,0.003,0,0,0,0,0,0,0
384352628,7856,0.00075,-0.002625,0.002438,-0.006938,0.00075,0.001312,0.003,0,0,0,0,0,0,0
384450335,7857,0,-0.001125,0.00375,-0.008063,0.00075,0.0015,0.003187,0.000375,0,0,0,0,0,0
384499180,7859,-0.000938,-0.000187,0.004687,-0.009187,0.000938,0.001875,0.003563,0.000375,0,0,0,0,0,0
384597044,7860,-0.00225,-0.001312,0.005812,-0.007125,0.001312,0.001875,0.003563,0.00075,0,0,0,0,0,0
384645986,7862,-0.003187,-0.000563,0.00675,-0.00825,0.001312,0.002063,0.00375,0.00075,0,0,0,0,0,0
384743746,7863,-0.003187,-0.000187,0.007312,-0.009187,0.001125,0.001875,0.003563,0.000188,0,0,0,0,0,0
384743746,7864,-0.003187,-0.000187,0.007312,-0.009187,0.001125,0.001875,0.003563,0.000188,0,0,0,0,0,0
384841665,7865,-0.003,-0.000187,0.00675,-0.007875,0.00075,0.001687,0.003563,0.000188,0,0,0,0,0,0
384890605,7867,-0.002812,-0.002062,0.00675,-0.006375,0.001312,0.002063,0.00375,0.00075,0,0,0,0,0,0
384988285,7868,-0.003375,-0.001687,0.007312,-0.0075,0.001312,0.001875,0.00375,0.000375,0,0,0,0,0,0
385037133,7870,-0.003,-0.004313,0.007125,-0.004313,0.001875,0.002063,0.003937,0.00075,0,0,0,0,0,0
385134871,7871,-0.004125,-0.001312,0.007875,-0.006938,0.001688,0.002063,0.003937,0.000937,0,0,0,0,0,0
385134871,7872,-0.004125,-0.001312,0.007875,-0.006938,0.001688,0.002063,0.003937,0.000937,0,0,0,0,0,0
385232629,7873,-0.004312,-0.001312,0.00825,-0.006562,0.001125,0.0015,0.003375,0.000188,0,0,0,0,0,0
385281511,7875,-0.005062,0.000375,0.009,-0.008812,0.0015,0.00225,0.004125,0.000563,0,0,0,0,0,0
385379239,7876,-0.005062,0.0015,0.009187,-0.009937,0.00075,0.001312,0.003,0,0,0,0,0,0,0
385428065,7878,-0.00525,0.000188,0.009375,-0.008437,0.001125,0.0015,0.003375,0.000563,0,0,0,0,0,0
385525758,7879,-0.005437,0.000188,0.009562,-0.009187,0.0015,0.001875,0.003563,0.000375,0,0,0,0,0,0
385574632,7881,-0.005625,0.0015,0.009562,-0.00975,0.000938,0.0015,0.003375,0.000375,0,0,0,0,0,0
385672524,7882,-0.004875,-0.000375,0.008625,-0.0075,0.001125,0.0015,0.003375,0.000188,0,0,0,0,0,0
385672524,7883,-0.004875,-0.000375,0.008625,-0.0075,0.001125,0.0015,0.003375,0.000188,0,0,0,0,0,0
385770317,7884,-0.005625,0.00225,0.00975,-0.010687,0.00075,0.0015,0.003187,0.000188,0,0,0,0,0,0
385819190,7886,-0.005062,-0.000563,0.009,-0.007312,0.001125,0.0015,0.003563,0.000375,0,0,0,0,0,0
385916864,7887,-0.003937,-0.002438,0.008063,-0.006187,0.001125,0.001687,0.003563,0.000375,0,0,0,0,0,0
385965757,7888,-0.005437,0.001125,0.009187,-0.009,0.000938,0.0015,0.003187,0.000375,0,0,0,0,0,0
386014593,7889,-0.004687,0.001688,0.008813,-0.0105,0.000375,0.001125,0.002812,-0.000375,0,0,0,0,0,0
386063464,7891,-0.00525,0.003,0.009375,-0.011062,0.000375,0.001312,0.003,0,0,0,0,0,0,0
386161185,7892,-0.004687,0.001875,0.008625,-0.009562,0.001125,0.001875,0.003563,0.000563,0,0,0,0,0,0
386210043,7894,-0.004687,-0.000937,0.00975,-0.006938,0.000938,0.0015,0.003563,0.000188,0,0,0,0,0,0
386307712,7895,-0.009562,-0.0015,0.014063,-0.006938,0.000187,0.001312,0.003563,-0.000187,0,0,0,0,0,0
386307712,7896,-0.009562,-0.0015,0.014063,-0.006938,0.000187,0.001312,0.003563,-0.000187,0,0,0,0,0,0
386405456,7897,-0.013687,-0.002438,0.019125,-0.005625,-0.001125,0.000188,0.003,-0.001313,0,0,0,0,0,0
386454357,7900,-0.02475,-0.00375,0.029625,-0.004313,-0.00075,0.0015,0.004687,-0.000375,0,0,0,0,0,0
386601018,7901,-0.028312,-0.003,0.03375,-0.0045,-0.0015,0.000938,0.004687,-0.000937,0,0,0,0,0,0
386601018,7902,-0.028312,-0.003,0.03375,-0.0045,-0.0015,0.000938,0.004687,-0.000937,0,0,0,0,0,0
386698803,7903,-0.031875,-0.003937,0.03675,-0.003375,-0.001687,0.000938,0.0045,-0.000937,0,0,0,0,0,0
386747810,7904,-0.032437,-0.00525,0.037313,-0.002625,-0.002062,0.000563,0.0045,-0.001125,0,0,0,0,0,0
386747810,7905,-0.032437,-0.00525,0.037313,-0.002625,-0.002062,0.000563,0.0045,-0.001125,0,0,0,0,0,0
386845640,7906,-0.037875,-0.005437,0.042937,-0.0015,-0.002062,0.00075,0.00525,-0.001125,0,0,0,0,0,0
386894521,7908,-0.039188,-0.007125,0.044813,-0.000937,-0.0015,0.0015,0.005812,-0.000375,0,0,0,0,0,0
386992316,7909,-0.04425,-0.006187,0.050062,-0.0015,-0.002062,0.001687,0.006188,-0.00075,0,0,0,0,0,0
387041220,7911,-0.046875,-0.006,0.051938,-0.001125,-0.002813,0.001312,0.005812,-0.001125,0,0,0,0,0,0
387139009,7912,-0.04125,-0.005812,0.045937,-0.001688,-0.0015,0.0015,0.005625,-0.00075,0,0,0,0,0,0
387187882,7914,-0.040688,-0.005437,0.0465,-0.002437,-0.003,0.000563,0.004875,-0.001687,0,0,0,0,0,0
387285625,7915,-0.041437,-0.00525,0.046875,-0.002437,-0.00225,0.001312,0.005625,-0.000937,0,0,0,0,0,0
387334530,7917,-0.043313,-0.003562,0.048563,-0.003937,-0.003563,0.000188,0.004875,-0.001687,0,0,0,0,0,0
387432320,7918,-0.041625,-0.003562,0.046875,-0.004313,-0.003188,0.000375,0.004687,-0.001687,0,0,0,0,0,0
387481217,7920,-0.037687,-0.005437,0.04275,-0.002062,-0.002438,0.000938,0.005438,-0.00075,0,0,0,0,0,0
387579011,7921,-0.033187,-0.00825,0.0375,0,-0.000938,0.001687,0.005625,-0.000375,0,0,0,0,0,0
387627873,7923,-0.022125,-0.0045,0.025312,-0.0045,-0.000375,0.001875,0.004875,0.000188,0,0,0,0,0,0
387725597,7924,-0.013875,-0.004125,0.016688,-0.004687,0.000563,0.001687,0.004313,0.000375,0,0,0,0,0,0
387725597,7925,-0.013875,-0.004125,0.016688,-0.004687,0.000563,0.001687,0.004313,0.000375,0,0,0,0,0,0
387823347,7926,-0.003187,-0.003187,0.006,-0.006187,0.000563,0.001312,0.003187,0.000188,0,0,0,0,0,0
387872248,7928,0,-0.002812,0.002438,-0.00675,0.00075,0.001687,0.003375,0.000188,0,0,0,0,0,0
387970005,7929,0.000938,-0.002812,0.00225,-0.00675,0.000563,0.0015,0.003,0.000188,0,0,0,0,0,0
388018895,7931,0.000938,-0.002812,0.00225,-0.006375,0.000563,0.0015,0.003187,0,0,0,0,0,0,0
388116598,7932,0.000938,-0.002812,0.002438,-0.00675,0.00075,0.0015,0.003187,0.000188,0,0,0,0,0,0
388165469,7934,0.00075,-0.002812,0.002062,-0.006562,0.00075,0.001312,0.003,0.000188,0,0,0,0,0,0
388263222,7935,0.00075,-0.003,0.00225,-0.006562,0.00075,0.001312,0.003,0,0,0,0,0,0,0
388312103,7937,0.00075,-0.003,0.002062,-0.00675,0.000563,0.0015,0.003187,0.000188,0,0,0,0,0,0
388409843,7938,0.000938,-0.002812,0.00225,-0.006562,0.000563,0.001312,0.003187,0,0,0,0,0,0,0
388458709,7940,0.00075,-0.002812,0.002438,-0.006938,0.00075,0.001312,0.003375,0.000188,0,0,0,0,0,0
388556432,7941,0.000938,-0.003,0.00225,-0.006562,0.00075,0.0015,0.003187,0,0,0,0,0,0,0
388605287,7943,0.000938,-0.003,0.002438,-0.006562,0.000563,0.001312,0.003187,0,0,0,0,0,0,0
388703051,7944,0.00075,-0.003,0.00225,-0.00675,0.000563,0.001312,0.003,0,0,0,0,0,0,0
388751915,7946,0.00075,-0.002812,0.002062,-0.006562,0.000938,0.001312,0.003187,0,0,0,0,0,0,0
388849640,7947,0.000938,-0.002438,0.001875,-0.007125,0.00075,0.001687,0.003375,0.000188,0,0,0,0,0,0
388849640,7948,0.000938,-0.002438,0.001875,-0.007125,0.00075,0.001687,0.003375,0.000188,0,0,0,0,0,0
388947373,7949,0.000938,-0.00225,0.00225,-0.007312,0.000563,0.001687,0.003187,0,0,0,0,0,0,0
388996222,7950,0.00075,-0.002438,0.002062,-0.007125,0.000375,0.001312,0.002812,-0.000375,0,0,0,0,0,0
388996222,7951,0.00075,-0.002438,0.002062,-0.007125,0.000375,0.001312,0.002812,-0.000375,0,0,0,0,0,0
389093979,7952,0.000375,-0.002812,0.003,-0.007312,-0.000375,0.001312,0.003,-0.00075,0,0,0,0,0,0
389142862,7954,-0.000187,-0.002438,0.003375,-0.0075,-0.001125,0.000938,0.002625,-0.001313,0,0,0,0,0,0
389240601,7955,-0.000562,-0.003187,0.00375,-0.0075,-0.0015,0.00075,0.002812,-0.0015,0,0,0,0,0,0
389289481,7957,-0.000187,-0.003,0.003187,-0.008063,-0.001313,0.0015,0.003375,-0.001125,0,0,0,0,0,0
389387221,7958,0.003375,-0.000563,-0.000938,-0.012937,0.000563,0.00525,0.006938,0.00075,0,0,0,0,0,0
389436082,7960,0.003187,0.00075,-0.000187,-0.016125,0.000375,0.007312,0.009,0.00075,0,0,0,0,0,0
389533833,7961,0.003187,0.001875,-0.000187,-0.017625,0,0.007312,0.009375,0.000375,0,0,0,0,0,0
389533833,7962,0.003187,0.001875,-0.000187,-0.017625,0,0.007312,0.009375,0.000375,0,0,0,0,0,0
389631840,7963,0.002063,0.002063,0.001125,-0.01875,-0.001687,0.006937,0.009,-0.000562,0,0,0,0,0,0
389680735,7965,0.001875,0.002813,0.001125,-0.019687,-0.0015,0.007688,0.00975,-0.000375,0,0,0,0,0,0
389778494,7966,0.001688,0.003187,0.0015,-0.020813,-0.001313,0.008438,0.010688,0,0,0,0,0,0,0
389827353,7968,0.002625,0.003,0.000187,-0.021187,0.000375,0.0105,0.012375,0.001312,0,0,0,0,0,0
389925091,7969,0.002438,0.002063,0.000937,-0.02025,0.000375,0.011063,0.013125,0.001312,0,0,0,0,0,0
389925091,7971,0.001125,0.002438,0.002062,-0.021562,0.000187,0.011063,0.013312,0.001312,0,0,0,0,0,0
390071743,7972,0.001688,0.003,0.0015,-0.021938,0.000375,0.011812,0.013687,0.001312,0,0,0,0,0,0
390071743,7973,0.001688,0.003,0.0015,-0.021938,0.000375,0.011812,0.013687,0.001312,0,0,0,0,0,0
390169494,7974,0.001688,0.003187,0.001125,-0.022875,0.000563,0.012562,0.014812,0.001875,0,0,0,0,0,0
390218350,7976,0.000375,0.002813,0.003,-0.022312,0.00075,0.01275,0.014812,0.00225,0,0,0,0,0,0
