Time,Count,Voltage V1,Voltage V2,Voltage V3,Voltage V4,Voltage V5,Voltage V6,Voltage V7,Voltage V8,Force 1,Force 2,Force 3,Force 4,Force 5,Force 6
260601630.0,5328,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000375,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
260650477.0,5329,-0.000188,-0.000187,0.000563,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260699324.0,5332,0.0,-0.000187,0.000375,-0.000375,0.000187,0.000375,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260845876.0,5333,0.0,-0.000187,0.000187,-0.000375,0.0,0.0,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
260943585.0,5335,-0.000188,-0.000187,0.000187,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260992460.0,5336,0.0,-0.000187,0.000187,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260992460.0,5337,0.0,-0.000187,0.000187,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261090120.0,5338,-0.000188,-0.000187,0.000375,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261138974.0,5340,-0.000188,-0.000187,0.000187,-0.000187,0.000187,0.000375,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
261236704.0,5341,0.0,-0.000375,0.000375,-0.000375,0.0,0.000375,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261236704.0,5342,0.0,-0.000375,0.000375,-0.000375,0.0,0.000375,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261334380.0,5343,-0.000188,-0.000375,0.000187,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261383198.0,5345,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261480897.0,5346,-0.000188,-0.000187,0.000375,-0.000375,-0.000187,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261480897.0,5347,-0.000188,-0.000187,0.000375,-0.000375,-0.000187,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261578573.0,5348,-0.000188,-0.000187,0.000187,-0.000375,0.0,0.000375,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261627404.0,5350,-0.000188,-0.000187,0.000187,-0.000375,0.0,0.000188,0.000375,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
261725077.0,5351,-0.000188,-0.000187,0.000187,-0.000187,0.0,0.000188,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
261773914.0,5353,0.0,-0.000187,0.000375,-0.000187,0.0,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261871580.0,5354,-0.000188,-0.000375,0.000187,-0.000375,0.0,0.000188,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261871580.0,5355,-0.000188,-0.000375,0.000187,-0.000375,0.0,0.000188,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
