Time,Count,Voltage V1,Voltage V2,Voltage V3,Voltage V4,Voltage V5,Voltage V6,Voltage V7,Voltage V8,Force 1,Force 2,Force 3,Force 4,Force 5,Force 6
586154792.0,11990,-0.000188,-0.000375,0.000375,-0.000375,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586203617.0,11991,0.0,-0.000187,0.000187,-0.000375,0.0,0.0,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
586252303.0,11993,0.0,-0.000187,0.000375,-0.000375,0.0,0.0,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
586349919.0,11994,0.0,-0.000187,0.000187,-0.000563,-0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586398754.0,11995,0.0,-0.000187,0.000187,-0.000375,0.0,0.000188,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
586398754.0,11996,0.0,-0.000187,0.000187,-0.000375,0.0,0.000188,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
586496405.0,11997,-0.000188,-0.0,0.000375,-0.000375,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586545217.0,11999,0.0,-0.000187,0.000187,-0.000375,0.000187,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586642712.0,12000,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586691546.0,12001,0.0,-0.000187,0.000375,-0.000375,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586740335.0,12002,0.0,-0.000187,0.000375,-0.000375,-0.000187,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
586789225.0,12004,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586886844.0,12005,-0.000188,-0.000187,0.000375,-0.000375,0.0,0.0,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
586935676.0,12007,0.0,-0.0,0.000375,-0.000187,0.0,0.000375,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587033300.0,12008,0.0,-0.000187,0.000187,-0.000375,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587033300.0,12009,0.0,-0.000187,0.000187,-0.000375,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587130970.0,12010,-0.000188,-0.000187,0.000187,-0.000375,0.0,0.0,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
587179786.0,12012,0.0,-0.000187,0.000563,-0.000375,0.000187,0.000188,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587277431.0,12013,0.0,-0.000187,0.000375,-0.000563,0.000187,0.000188,0.000187,0.000188,0.0,0.0,0.0,0.0,0.0,0.0
